Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL, m3,R$
2007,abril,UNB LAB. ENG. CIVIL SG 12 - 1,476238-1,E03N001175,3526,3664,285,"R$ 3181,60"
2007,abril,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,475846-3,E81L000311,1460,1539,73,"R$ 781,76"
2007,abril,UNB MULTIUSO II LIGAÇÃO 01,479017-1,E04N000191,1984,2268,159,"R$ 1755,28"
2007,abril,UNB NUCLEO DE MEDICINA TROPICAL 01,479021-9,E04N000065,1878,1917,47,"R$ 487,44"
2007,abril,UNB OCA 01 PIJ OCA 01,479015-4,A03N001198,1255,1362,143,"R$ 1574,16"
2007,abril,UNB PANCP HOSP VETERINÁRIO BIOT.  01,476786-1,E02N001959,4591,5101,376,"R$ 4211,72"
2007,abril,UNB PAVILHÃO ANÍSIO TEIXEIRA,478988-1,E03N001240,3455,3879,177,"R$ 1959,04"
2007,abril,UNB POSTO DA PM - PMDF,480343-4,A06A040136,647,726,44,"R$ 453,48"
2007,abril,UnB QUIOSQUE LANCHONETE ICC,484169-7,A06A080133,329,352,47,"R$ 487,44"
2007,abril,UNB RESTAURANTE UNVERSITÁRIO - RU,8531-6,F01N000663,13574,13978,1637,"R$ 18486,24"
2007,abril,UNB- SGP T 61111,480345-1,A06A040130,347,382,46,"R$ 476,12"
2007,abril,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,475848-1,E81L000157,1848,2100,200,"R$ 2219,40"
2007,abril,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,476241-1,E03N000840,57,58,2,"R$ 68,60"
2007,abril,UNB TARTARUGA LANCHES LANCHONETE,479000-7,A06A039844,99,109,11,"R$ 79,92"
2007,abril,UNB TRAILLER FACULD. EDUC. 3 ESTACIONA.,478984-9,A06A041626,773,773,10,"R$ 68,60"
2007,abril,UNB TRAILLER QUIOSQUE ICC,476788-8,A06A041636,115,120,10,"R$ 68,60"
2007,abril,UNB. PAVILHÃO MUTIUSO 01,479010-3,E03N001246,5303,5630,1192,"R$ 13448,84"
2007,abril,UNB-TREILER LANCHONETE GAREM,484168-9,A06A080128,70,76,6,"R$ 68,60"
2007,maio,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,480349-3,E03N001461,5945,6280,778,"R$ 8762,36"
2007,maio,FACULD. DE DIREITO CIÊNC. POL DIR. 1,478809-5,E03N001214,5335,5749,577,"R$ 6487,04"
2007,maio,FACULDADE DE TECNO- LOGIA FTD LIG 1,475851-1,H78T000015,17848,18745,1333,"R$ 15044,96"
2007,maio,FUB -SCEN TR EST.ESP. BIOLOGIA,8542-1,E03N000897,25118,26159,1738,"R$ 19629,56"
2007,maio,FUB. BRASÍLIA CNN 01 BL E SALAS CEIL.,209600-5,A04N457307,1206,1229,17,"R$ 147,84"
2007,maio,FUB-BRASÍLIA SCLN 205 BL. D LJ 07,19696-7,A00N445103,1882,1897,11,"R$ 79,92"
2007,maio,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UPLAN,373656-3,C01N000109,7637,7693,89,"R$ 962,88"
2007,maio,FUND.UNIV. BRASÍLIA PCA CORETO,331567-3,A05S118580,65,71,10,"R$ 146,60"
2007,maio,GARAGEM  DA UNB,485967-7,C01N000495,1742,1859,165,"R$ 1823,20"
2007,maio,INST. DE QUÍMICA UNB,497353-4,C06N002634,2041,2259,420,"R$ 83,98"
2007,maio,INST. DE-ARTE IDA SCLN 406 BL. A LJ 32,19813-7,A05S117901,21,21,10,"R$ 68,60"
2007,maio,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,480338-8,A06A04134,1379,1694,187,"R$ 2072,24"
2007,maio,POSTO DE COMBUSTIVEL - GASOLINA UNB,480340-1,A06A040133,318,345,24,"R$ 227,08"
2007,maio,PREFEITURA DA UNB LIGAÇÃO 02,480342-6,E03N000289,5121,5768,504,"R$ 5660,68"
2007,maio,TERMOBIOLOGIA - UNB,497350-1,A03N643055,423,484,53,"R$ 277,68"
2007,maio,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,476240-1,E03N000308,1200,1344,147,"R$ 1619,44"
2007,maio,UNB - CDT/OBRA,497354-2,C06N002635,1112,1122,502,"R$ 2819,02"
2007,maio,UNB - PAVILHÃO JOÃO CALMON 01,478811-7,E04N000180,3706,4472,339,"R$ 3792,88"
2007,maio,UNB - POSTO DE SAÚDE,480337-1,C03N001119,1413,1617,124,"R$ 1315,80"
2007,maio,UNB - REITORIA LIGAÇÃO 01,480347-7,E03N001158,6825,7833,721,"R$ 8117,12"
2007,maio,UnB ALMOXARIFADO CENTRAL LIG. 01,478994-6,C03N000966,1955,1977,10,"R$ 2547,68"
2007,maio,UNB ASSOS. DOS SERVID. ASFUB LIG. 2,475855-2,A04L054783,624,649,51,"R$ 532,72"
2007,maio,UnB BANCA DE REVISTA COLINA,484167-1,A06A080132,50,59,10,"R$ 68,60"
2007,maio,UNB BANCO DO BRASIL LIGAÇÃO 01,479004-9,C03N001205,712,817,75,"R$ 804,40"
2007,maio,UNB BANCO REAL LIGAÇÃO 01,479007-3,C03N000596,25,25,10,"R$ 68,60"
2007,maio,UNB CANTINA CHICO MENDES,479009-1,A06A039940,675,738,63,"R$ 668,56"
2007,maio,UnB CASA DO  ESTUDANTE BL.A,481326-1,E03N000829,8870,9541,929,"R$ 10471,68"
2007,maio,UnB CASA DO ESTUDANTE BL. B LIG-1,481327-8,E03N000284,6247,6808,782,"R$ 8807,64"
2007,maio,UNB CASA DO PROFº 2 ADUNB LIG. 2,475854-4,E03N000286,451,534,46,"R$ 476,12"
2007,maio,UNB CENT DE EXELENCIA EM TURISMO LIG 01,479019-7,E04N000176,2572,2915,195,"R$ 2162,80"
2007,maio,UnB CENTRO COMUNITÁRIO CCAB - 01,478995-4,C03N000425,1279,1367,171,"R$ 1891,12"
2007,maio,UNB CENTRO DE CONVIVÊNCIA NEGRA,480339-6,A06A040132,135,155,40,"R$ 408,20"
2007,maio,UNB CENTRO FORMAÇÃO REC.,478806-1,E04N000017,2562,2942,171,"R$ 1891,12"
2007,maio,UnB CENTRO OLÍMPICO LIG - 1,481324-3,E03N000826,9890,11089,1571,"R$ 17739,12"
2007,maio,UNB COMPLEXO DAS ARTE,479002-2,E02N000825,3279,3402,115,"R$ 1257,20"
2007,maio,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,476243-6,E04N000167,1127,1146,202,"R$ 2242,04"
2007,maio,UNB DEPARTAMENTO DE MÚSICA SG-4   1,478996-2,E0N000296,843,898,174,"R$ 1925,08"
2007,maio,UNB ENGENHARIA ELETRICA SG 11 LIG 2,475844-7,E02N000752,1786,2034,569,"R$ 6396,48"
2007,maio,UNB FACULD. DE MEDICINA DE SAÚDE,478987-3,E03N001125,7943,8994,1351,"R$ 2615,60"
2007,maio,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,475838-2,E78T000568,2118,2242,130,"R$ 1354,60"
2007,maio,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,475840-4,E78T000003,2836,2913,136,"R$ 1494,92"
2007,maio,UNB FACULDADE DE EDUCAÇÃO FE 5 LIG 2,475842-1,E78T000540,1900,2088,137,"R$ 1506,24"
2007,maio,UnB FACULDADE DE EDUCAÇÃO FÍSICA,481338-3,E03N000850,2831,3175,317,"R$ 3543,84"
2007,maio,UNB GEOGRONOLOGIA,497351-8,A03N236107,334,376,33,"R$ 168,88"
2007,maio,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,8527-8,H90T000007,113997,120121,7211,"R$ 81583,92"
2007,maio,UNB INSTITUTO DE ARTES 1,478998-9,E04000153,1879,2010,181,"R$ 2004,32"
2007,maio,UNB LAB. ANEXO FARMA,497352-6,AO3N647497,53,58,10,"R$ 34,30"
2007,maio,UNB LAB. ENG. CIVIL SG 12 - 1,476238-1,E03N001175,3526,3664,170,"R$ 1879,80"
2007,maio,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,475846-3,E81L000311,1460,1539,96,"R$ 1042,12"
2007,maio,UNB MULTIUSO II LIGAÇÃO 01,479017-1,E04N000191,1984,2268,148,"R$ 1630,76"
2007,maio,UNB NUCLEO DE MEDICINA TROPICAL 01,479021-9,E04N000065,1878,1917,42,"R$ 430,84"
2007,maio,UNB OCA 01 PIJ OCA 01,479015-4,A03N001198,1255,1362,132,"R$ 1449,64"
2007,maio,UNB PANCP HOSP VETERINÁRIO BIOT.  01,476786-1,E02N001959,4591,5101,431,"R$ 4834,32"
2007,maio,UNB PAVILHÃO ANÍSIO TEIXEIRA,478988-1,E03N001240,3455,3879,390,"R$ 4370,20"
2007,maio,UNB POSTO DA PM - PMDF,480343-4,A06A040136,647,726,46,"R$ 476,12"
2007,maio,UnB QUIOSQUE LANCHONETE ICC,484169-7,A06A080133,329,352,52,"R$ 544,04"
2007,maio,UNB RESTAURANTE UNVERSITÁRIO - RU,8531-6,F01N000663,13574,13978,1841,"R$ 20795,52"
2007,maio,UNB- SGP T 61111,480345-1,A06A040130,347,382,32,"R$ 317,64"
2007,maio,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,475848-1,E81L000157,1848,2100,184,"R$ 2038,28"
2007,maio,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,476241-1,E03N000840,57,58,10,"R$ 68,60"
2007,maio,UNB TARTARUGA LANCHES LANCHONETE,479000-7,A06A039844,99,109,11,"R$ 79,92"
2007,maio,UNB TRAILLER FACULD. EDUC. 3 ESTACIONA.,478984-9,A06A041626,773,773,10,"R$ 68,60"
2007,maio,UNB TRAILLER QUIOSQUE ICC,476788-8,A06A041636,115,120,14,"R$ 113,88"
2007,maio,UNB. PAVILHÃO MUTIUSO 01,479010-3,E03N001246,5303,5630,10,"R$ 68,60"
2007,maio,UNB-TREILER LANCHONETE GAREM,484168-9,A06A080128,70,76,10,"R$ 68,60"
2007,junho,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,480349-3,E03N001461,5945,6280,601,"R$ 6758,72"
2007,junho,FACULD. DE DIREITO CIÊNC. POL DIR. 1,478809-5,E03N001214,5335,5749,679,"R$ 7641,68"
2007,junho,FACULDADE DE TECNO- LOGIA FTD LIG 1,475851-1,H78T000015,17848,18745,1129,"R$ 12735,68"
2007,junho,FUB -SCEN TR EST.ESP. BIOLOGIA,8542-1,E03N000897,25118,26159,1521,"R$ 17173,12"
2007,junho,FUB. BRASÍLIA CNN 01 BL E SALAS CEIL.,209600-5,A04N457307,1206,1229,18,"R$ 159,16"
2007,junho,FUB-BRASÍLIA SCLN 205 BL. D LJ 07,19696-7,A00N445103,1882,1897,14,"R$ 113,88"
2007,junho,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UPLAN,373656-3,C01N000109,7637,7693,79,"R$ 849,68"
2007,junho,FUND.UNIV. BRASÍLIA PCA CORETO,331567-3,A05S118580,65,71,10,"R$ 73,30"
2007,junho,GARAGEM  DA UNB,485967-7,C01N000495,1742,1859,158,"R$ 1743,96"
2007,junho,INST. DE QUÍMICA UNB,497353-4,C06N002634,2041,2259,1495,"R$ 8439,40"
2007,junho,INST. DE-ARTE IDA SCLN 406 BL. A LJ 32,19813-7,A05S117901,21,21,10,"R$ 68,60"
2007,junho,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,480338-8,A06A04134,1379,1694,153,"R$ 1687,36"
2007,junho,POSTO DE COMBUSTIVEL - GASOLINA UNB,480340-1,A06A040133,318,345,44,"R$ 453,48"
2007,junho,PREFEITURA DA UNB LIGAÇÃO 02,480342-6,E03N000289,5121,5768,458,"R$ 6158,76"
2007,junho,TERMOBIOLOGIA - UNB,497350-1,A03N643055,423,484,53,"R$ 277,68"
2007,junho,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,476240-1,E03N000308,1200,1344,114,"R$ 1245,88"
2007,junho,UNB - CDT/OBRA,497354-2,C06N002635,1112,1122,149,"R$ 821,04"
2007,junho,UNB - PAVILHÃO JOÃO CALMON 01,478811-7,E04N000180,3706,4472,653,"R$ 7347,36"
2007,junho,UNB - POSTO DE SAÚDE,480337-1,C03N001119,1413,1617,161,"R$ 1778,30"
2007,junho,UNB - REITORIA LIGAÇÃO 01,480347-7,E03N001158,6825,7833,843,"R$ 9498,16"
2007,junho,UnB ALMOXARIFADO CENTRAL LIG. 01,478994-6,C03N000966,1955,1977,149,"R$ 1642,08"
2007,junho,UNB ASSOS. DOS SERVID. ASFUB LIG. 2,475855-2,A04L054783,624,649,43,"R$ 442,16"
2007,junho,UnB BANCA DE REVISTA COLINA,484167-1,A06A080132,50,59,10,"R$ 68,60"
2007,junho,UNB BANCO DO BRASIL LIGAÇÃO 01,479004-9,C03N001205,712,817,96,"R$ 1042,12"
2007,junho,UNB BANCO REAL LIGAÇÃO 01,479007-3,C03N000596,25,25,10,"R$ 68,60"
2007,junho,UNB CANTINA CHICO MENDES,479009-1,A06A039940,675,738,72,"R$ 770,44"
2007,junho,UnB CASA DO  ESTUDANTE BL.A,481326-1,E03N000829,8870,9541,917,"R$ 10335,84"
2007,junho,UnB CASA DO ESTUDANTE BL. B LIG-1,481327-8,E03N000284,6247,6808,657,"R$ 7392,64"
2007,junho,UNB CASA DO PROFº 2 ADUNB LIG. 2,475854-4,E03N000286,451,534,52,"R$ 544,04"
2007,junho,UNB CENT DE EXELENCIA EM TURISMO LIG 01,479019-7,E04N000176,2572,2915,14,
2007,junho,UnB CENTRO COMUNITÁRIO CCAB - 01,478995-4,C03N000425,1279,1367,34,"R$ 340,28"
2007,junho,UNB CENTRO DE CONVIVÊNCIA NEGRA,480339-6,A06A040132,135,155,10,"R$ 68,60"
2007,junho,UNB CENTRO FORMAÇÃO REC.,478806-1,E04N000017,2562,2942,366,"R$ 4098,52"
2007,junho,UnB CENTRO OLÍMPICO LIG - 1,481324-3,E03N000826,9890,11089,1495,"R$ 16878,80"
2007,junho,UNB COMPLEXO DAS ARTE,479002-2,E02N000825,3279,3402,124,"R$ 1359,08"
2007,junho,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,476243-6,E04N000167,1127,1146,58,"R$ 611,96"
2007,junho,UNB DEPARTAMENTO DE MÚSICA SG-4   1,478996-2,E0N000296,843,898,29,"R$ 283,68"
2007,junho,UNB ENGENHARIA ELETRICA SG 11 LIG 2,475844-7,E02N000752,1786,2034,17,"R$ 147,84"
2007,junho,UNB FACULD. DE MEDICINA DE SAÚDE,478987-3,E03N001125,7943,8994,1257,"R$ 14184,64"
2007,junho,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,475838-2,E78T000568,2118,2242,107,"R$ 1067,10"
2007,junho,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,475840-4,E78T000003,2836,2913,163,"R$ 1800,56"
2007,junho,UNB FACULDADE DE EDUCAÇÃO FE 5 LIG 2,475842-1,E78T000540,1900,2088,174,"R$ 1925,08"
2007,junho,UnB FACULDADE DE EDUCAÇÃO FÍSICA,481338-3,E03N000850,2831,3175,426,"R$ 4777,72"
2007,junho,UNB GEOGRONOLOGIA,497351-8,A03N236107,334,376,33,"R$ 164,48"
2007,junho,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,8527-8,H90T000007,113997,120121,7357,"R$ 83236,64"
2007,junho,UNB INSTITUTO DE ARTES 1,478998-9,E04000153,1879,2010,208,"R$ 2309,90"
2007,junho,UNB LAB. ANEXO FARMA,497352-6,AO3N647497,53,58,10,"R$ 34,30"
2007,junho,UNB LAB. ENG. CIVIL SG 12 - 1,476238-1,E03N001175,3526,3664,162,"R$ 1789,24"
2007,junho,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,475846-3,E81L000311,1460,1539,59,"R$ 623,28"
2007,junho,UNB MULTIUSO II LIGAÇÃO 01,479017-1,E04N000191,1984,2268,170,"R$ 1879,80"
2007,junho,UNB NUCLEO DE MEDICINA TROPICAL 01,479021-9,E04N000065,1878,1917,32,"R$ 317,64"
2007,junho,UNB OCA 01 PIJ OCA 01,479015-4,A03N001198,1255,1362,41,"R$ 419,52"
2007,junho,UNB PANCP HOSP VETERINÁRIO BIOT.  01,476786-1,E02N001959,4591,5101,619,"R$ 6962,48"
2007,junho,UNB PAVILHÃO ANÍSIO TEIXEIRA,478988-1,E03N001240,3455,3879,407,"R$ 4562,64"
2007,junho,UNB POSTO DA PM - PMDF,480343-4,A06A040136,647,726,65,"R$ 691,20"
2007,junho,UnB QUIOSQUE LANCHONETE ICC,484169-7,A06A080133,329,352,52,"R$ 544,04"
2007,junho,UNB RESTAURANTE UNVERSITÁRIO - RU,8531-6,F01N000663,13574,13978,1649,"R$ 18622,08"
2007,junho,UNB- SGP T 61111,480345-1,A06A040130,347,382,35,"R$ 351,60"
2007,junho,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,475848-1,E81L000157,1848,2100,13,"R$ 102,56"
2007,junho,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,476241-1,E03N000840,57,58,10,"R$ 68,60"
2007,junho,UNB TARTARUGA LANCHES LANCHONETE,479000-7,A06A039844,99,109,9,"R$ 68,60"
2007,junho,UNB TRAILLER FACULD. EDUC. 3 ESTACIONA.,478984-9,A06A041626,773,773,10,"R$ 68,60"
2007,junho,UNB TRAILLER QUIOSQUE ICC,476788-8,A06A041636,115,120,17,"R$ 147,84"
2007,junho,UNB. PAVILHÃO MUTIUSO 01,479010-3,E03N001246,5303,5630,333,"R$ 3724,96"
2007,junho,UNB-TREILER LANCHONETE GAREM,484168-9,A06A080128,70,76,13,"R$ 102,56"
2007,julho,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,480349-3,E03N001461,5945,6280,345,"R$ 3860,80"
2007,julho,FACULD. DE DIREITO CIÊNC. POL DIR. 1,478809-5,E03N001214,5335,5749,625,"R$ 7030,40"
2007,julho,FACULDADE DE TECNO- LOGIA FTD LIG 1,475851-1,H78T000015,17848,18745,1028,"R$ 11592,36"
2007,julho,FUB -SCEN TR EST.ESP. BIOLOGIA,8542-1,E03N000897,25118,26159,1564,"R$ 17659,88"
2007,julho,FUB. BRASÍLIA CNN 01 BL E SALAS CEIL.,209600-5,A04N457307,1206,1229,15,"R$ 125,20"
2007,julho,FUB-BRASÍLIA SCLN 205 BL. D LJ 07,19696-7,A00N445103,1882,1897,12,"R$ 91,24"
2007,julho,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UPLAN,373656-3,C01N000109,7637,7693,86,"R$ 928,92"
2007,julho,FUND.UNIV. BRASÍLIA PCA CORETO,331567-3,A05S118580,65,71,10,"R$ 73,30"
2007,julho,GARAGEM  DA UNB,485967-7,C01N000495,1742,1859,101,"R$ 1098,72"
2007,julho,INST. DE QUÍMICA UNB,497353-4,C06N002634,2041,2259,228,"R$ 1268,18"
2007,julho,INST. DE-ARTE IDA SCLN 406 BL. A LJ 32,19813-7,A05S117901,21,21,10,"R$ 68,60"
2007,julho,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,480338-8,A06A04134,1379,1694,173,"R$ 1913,76"
2007,julho,POSTO DE COMBUSTIVEL - GASOLINA UNB,480340-1,A06A040133,318,345,25,"R$ 238,40"
2007,julho,PREFEITURA DA UNB LIGAÇÃO 02,480342-6,E03N000289,5121,5768,538,"R$ 6045,56"
2007,julho,TERMOBIOLOGIA - UNB,497350-1,A03N643055,423,484,57,"R$ 300,32"
2007,julho,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,476240-1,E03N000308,1200,1344,139,"R$ 1528,88"
2007,julho,UNB - CDT/OBRA,497354-2,C06N002635,1112,1122,196,"R$ 1087,06"
2007,julho,UNB - PAVILHÃO JOÃO CALMON 01,478811-7,E04N000180,3706,4472,798,"R$ 8988,76"
2007,julho,UNB - POSTO DE SAÚDE,480337-1,C03N001119,1413,1617,165,"R$ 1828,30"
2007,julho,UNB - REITORIA LIGAÇÃO 01,480347-7,E03N001158,6825,7833,729,"R$ 8207,68"
2007,julho,UnB ALMOXARIFADO CENTRAL LIG. 01,478994-6,C03N000966,1955,1977,148,"R$ 1630,76"
2007,julho,UNB ASSOS. DOS SERVID. ASFUB LIG. 2,475855-2,A04L054783,624,649,29,"R$ 283,68"
2007,julho,UnB BANCA DE REVISTA COLINA,484167-1,A06A080132,50,59,10,"R$ 68,60"
2007,julho,UNB BANCO DO BRASIL LIGAÇÃO 01,479004-9,C03N001205,712,817,115,"R$ 1257,20"
2007,julho,UNB BANCO REAL LIGAÇÃO 01,479007-3,C03N000596,25,25,10,"R$ 68,60"
2007,julho,UNB CANTINA CHICO MENDES,479009-1,A06A039940,675,738,75,"R$ 804,40"
2007,julho,UnB CASA DO  ESTUDANTE BL.A,481326-1,E03N000829,8870,9541,924,"R$ 10415,08"
2007,julho,UnB CASA DO ESTUDANTE BL. B LIG-1,481327-8,E03N000284,6247,6808,697,"R$ 7847,44"
2007,julho,UNB CASA DO PROFº 2 ADUNB LIG. 2,475854-4,E03N000286,451,534,92,"R$ 996,84"
2007,julho,UNB CENT DE EXELENCIA EM TURISMO LIG 01,479019-7,E04N000176,2572,2915,388,"R$ 4347,56"
2007,julho,UnB CENTRO COMUNITÁRIO CCAB - 01,478995-4,C03N000425,1279,1367,106,"R$ 1155,32"
2007,julho,UNB CENTRO DE CONVIVÊNCIA NEGRA,480339-6,A06A040132,135,155,10,"R$ 68,60"
2007,julho,UNB CENTRO FORMAÇÃO REC.,478806-1,E04N000017,2562,2942,385,"R$ 4313,60"
2007,julho,UnB CENTRO OLÍMPICO LIG - 1,481324-3,E03N000826,9890,11089,1405,"R$ 15860,00"
2007,julho,UNB COMPLEXO DAS ARTE,479002-2,E02N000825,3279,3402,98,"R$ 1064,76"
2007,julho,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,476243-6,E04N000167,1127,1146,46,"R$ 476,12"
2007,julho,UNB DEPARTAMENTO DE MÚSICA SG-4   1,478996-2,E0N000296,843,898,66,"R$ 702,52"
2007,julho,UNB ENGENHARIA ELETRICA SG 11 LIG 2,475844-7,E02N000752,1786,2034,410,"R$ 4596,60"
2007,julho,UNB FACULD. DE MEDICINA DE SAÚDE,478987-3,E03N001125,7943,8994,1453,"R$ 16403,36"
2007,julho,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,475838-2,E78T000568,2118,2242,112,"R$ 1129,60"
2007,julho,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,475840-4,E78T000003,2836,2913,110,"R$ 1200,60"
2007,julho,UNB FACULDADE DE EDUCAÇÃO FE 5 LIG 2,475842-1,E78T000540,1900,2088,183,"R$ 2026,96"
2007,julho,UnB FACULDADE DE EDUCAÇÃO FÍSICA,481338-3,E03N000850,2831,3175,488,"R$ 5479,56"
2007,julho,UNB GEOGRONOLOGIA,497351-8,A03N236107,334,376,99,"R$ 538,04"
2007,julho,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,8527-8,H90T000007,113997,120121,7480,"R$ 84629,00"
2007,julho,UNB INSTITUTO DE ARTES 1,478998-9,E04000153,1879,2010,139,"R$ 1528,88"
2007,julho,UNB LAB. ANEXO FARMA,497352-6,AO3N647497,53,58,10,"R$ 34,30"
2007,julho,UNB LAB. ENG. CIVIL SG 12 - 1,476238-1,E03N001175,3526,3664,243,"R$ 2706,16"
2007,julho,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,475846-3,E81L000311,1460,1539,129,"R$ 1415,68"
2007,julho,UNB MULTIUSO II LIGAÇÃO 01,479017-1,E04N000191,1984,2268,176,"R$ 1947,72"
2007,julho,UNB NUCLEO DE MEDICINA TROPICAL 01,479021-9,E04N000065,1878,1917,36,"R$ 362,92"
2007,julho,UNB OCA 01 PIJ OCA 01,479015-4,A03N001198,1255,1362,72,"R$ 770,44"
2007,julho,UNB PANCP HOSP VETERINÁRIO BIOT.  01,476786-1,E02N001959,4591,5101,697,"R$ 7845,44"
2007,julho,UNB PAVILHÃO ANÍSIO TEIXEIRA,478988-1,E03N001240,3455,3879,544,"R$ 6113,48"
2007,julho,UNB POSTO DA PM - PMDF,480343-4,A06A040136,647,726,63,"R$ 668,56"
2007,julho,UnB QUIOSQUE LANCHONETE ICC,484169-7,A06A080133,329,352,51,"R$ 532,72"
2007,julho,UNB RESTAURANTE UNVERSITÁRIO - RU,8531-6,F01N000663,13574,13978,331,"R$ 3702,32"
2007,julho,UNB- SGP T 61111,480345-1,A06A040130,347,382,39,"R$ 396,88"
2007,julho,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,475848-1,E81L000157,1848,2100,234,"R$ 2604,28"
2007,julho,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,476241-1,E03N000840,57,58,10,"R$ 68,60"
2007,julho,UNB TARTARUGA LANCHES LANCHONETE,479000-7,A06A039844,99,109,10,"R$ 68,60"
2007,julho,UNB TRAILLER FACULD. EDUC. 3 ESTACIONA.,478984-9,A06A041626,773,773,798,"R$ 84,16"
2007,julho,UNB TRAILLER QUIOSQUE ICC,476788-8,A06A041636,115,120,16,"R$ 136,52"
2007,julho,UNB. PAVILHÃO MUTIUSO 01,479010-3,E03N001246,5303,5630,402,"R$ 4506,04"
2007,julho,UNB-TREILER LANCHONETE GAREM,484168-9,A06A080128,70,76,16,"R$ 136,52"
2007,agosto,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,480349-3,E03N001461,5945,6280,238,"R$ 2649,56"
2007,agosto,FACULD. DE DIREITO CIÊNC. POL DIR. 1,478809-5,E03N001214,5335,5749,473,"R$ 5309,76"
2007,agosto,FACULDADE DE TECNO- LOGIA FTD LIG 1,475851-1,H78T000015,17848,18745,851,"R$ 9588,72"
2007,agosto,FUB -SCEN TR EST.ESP. BIOLOGIA,8542-1,E03N000897,25118,26159,1196,"R$ 13494,12"
2007,agosto,FUB. BRASÍLIA CNN 01 BL E SALAS CEIL.,209600-5,A04N457307,1206,1229,15,"R$ 125,20"
2007,agosto,FUB-BRASÍLIA SCLN 205 BL. D LJ 07,19696-7,A00N445103,1882,1897,12,"R$ 91,24"
2007,agosto,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UPLAN,373656-3,C01N000109,7637,7693,73,"R$ 781,76"
2007,agosto,FUND.UNIV. BRASÍLIA PCA CORETO,331567-3,A05S118580,65,71,10,"R$ 73,30"
2007,agosto,GARAGEM  DA UNB,485967-7,C01N000495,1742,1859,134,"R$ 1472,28"
2007,agosto,INST. DE QUÍMICA UNB,497353-4,C06N002634,2041,2259,282,"R$ 1573,82"
2007,agosto,INST. DE-ARTE IDA SCLN 406 BL. A LJ 32,19813-7,A05S117901,21,21,10,"R$ 68,60"
2007,agosto,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,480338-8,A06A04134,1379,1694,132,"R$ 1449,64"
2007,agosto,POSTO DE COMBUSTIVEL - GASOLINA UNB,480340-1,A06A040133,318,345,21,"R$ 193,12"
2007,agosto,PREFEITURA DA UNB LIGAÇÃO 02,480342-6,E03N000289,5121,5768,659,"R$ 7415,28"
2007,agosto,TERMOBIOLOGIA - UNB,497350-1,A03N643055,423,484,102,"R$ 555,02"
2007,agosto,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,476240-1,E03N000308,1200,1344,137,"R$ 1506,24"
2007,agosto,UNB - CDT/OBRA,497354-2,C06N002635,1112,1122,247,"R$ 1375,72"
2007,agosto,UNB - IBD/OBRA,504892-3,C03N000527,6445,6796,1087,"R$ 5732,22"
2007,agosto,UNB - PAVILHÃO JOÃO CALMON 01,478811-7,E04N000180,3706,4472,839,"R$ 9452,88"
2007,agosto,UNB - POSTO DE SAÚDE,480337-1,C03N001119,1413,1617,126,"R$ 1340,80"
